"Noncode_id","Lncbook_id","UID","target","gene_name","ensembl_id","num_id","PMID","NCBI_id","reason_summary","Organism","Alias","chr","start","end","strand","cancer_related","disease_related","vivo","vitro"
"NONHSAG009133.3","HSALNG0085867","ELH000486","RP11-672A2.6","LINC02757","ENSG00000255363.4","863","30395134","101928813","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","76625462","76626834","-","0","0","0","1"
"NONHSAG011230.2","HSALNG0091261","ELH000590","RP11-680A11.5","MYG1-AS1","ENSG00000257605.5","864","27798563","N.A.","[CRISPR delete] Verified by the CRISPR delete experiment. ","Human","N.A.","chr12","53298665","53300314","-","0","0","0","1"
"NONHSAG017504.2","HSALNG0144575","ELH000840","RP11-685G9.2","N.A.","ENSG00000259514.1","865","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr15","76339609","76342063","-","0","0","0","1"
"NONHSAG021370.2","HSALNG0115588","ELH001046","RP11-68I3.7","N.A.","ENSG00000264647.1","866","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr17","29591703","29592241","-","0","0","0","1"
"NONHSAG051454.2","HSALNG0069193","ELH002416","RP11-706C16.7","N.A.","ENSG00000253196.4","867","30395134","124902033","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr8","142763116","142766427","+","0","0","0","1"
"NONHSAG007538.2","HSALNG0143124","ELH000458","RP11-732A19.2","N.A.","ENSG00000254641.1","868","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","6608667","6610135","-","0","0","0","1"
"NONHSAG023661.2","HSALNG0120804","ELH001256","RP11-746B8.1","N.A.","ENSG00000263765.6","869","30395134","105372058","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr18","32833454","32938316","+","0","0","0","1"
"NONHSAG004013.2","HSALNG0009854","ELH000126","RP11-74C13.4","N.A.","ENSG00000261065.1","870","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr1","204131062","204131966","+","0","0","0","1"
"NONHSAG022551.2","HSALNG0118266","ELH001165","RP11-74H8.1","N.A.","ENSG00000265664.1","871","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr17","67032409","67033290","-","0","0","0","1"
"NONHSAG018530.2","HSALNG0109435","ELH001009","RP11-77H9.8","N.A.","ENSG00000260979.2","872","30395134","105371074","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr16","8962706","8966990","+","0","0","0","1"
"NONHSAG015623.2","HSALNG0102916","ELH000768","RP11-789A21.1","N.A.","ENSG00000259044.2","873","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr14","85202849","85239474","-","0","0","0","1"
"NONHSAG039319.2","HSALNG0038522","ELH001943","RP11-789C1.2","LINC02512","ENSG00000251061.2","874","27798563","107986241","[CRISPR delete] Verified by the CRISPR delete experiment. ","Human","N.A.","chr4","170343089","170372311","+","0","0","0","1"
"NONHSAG023375.2","HSALNG0120057","ELH001224","RP11-78A19.2","N.A.","ENSG00000267455.1","875","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr18","11810406","11811484","-","0","0","0","1"
"NONHSAG047796.2","HSALNG0149952","ELH002329","RP11-797H7.5","N.A.","ENSG00000189316.4","876","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr7","64888527","64890100","-","0","0","0","1"
"NONHSAG017232.2","HSALNG0106737","ELH000821","RP11-798K3.3","LINC02206","ENSG00000259289.3","877","30395134","102723481","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr15","66931537","66956518","-","0","0","0","1"
"NONHSAG009174.2","HSALNG0085956","ELH000489","RP11-7I15.4","N.A.","ENSG00000254675.2","878","30395134","124902723","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","78022933","78023721","+","0","0","0","1"
"NONHSAG001247.3","HSALNG0003131","ELH000199","RP11-7O11.3","N.A.","ENSG00000237950.4","879","30395134","101929609","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr1","43944370","43946551","-","0","0","0","1"
"NONHSAG009193.2","HSALNG0085997","ELH000491","RP11-802F5.1","N.A.","ENSG00000254885.1","880","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","79191558","79193160","+","0","0","0","1"
"NONHSAG009021.2","HSALNG0085635","ELH000474","RP11-809N8.2","N.A.","ENSG00000256928.1","881","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","73395559","73396436","-","0","0","0","1"
"NONHSAG008503.2","HSALNG0084581","ELH000437","RP11-810P12.5","LINC02733","ENSG00000255553.3","882","30395134","100507521","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","62077277","62082184","-","0","0","0","1"
"NONHSAG038836.2","HSALNG0037011","ELH001925","RP11-810P8.1","N.A.","ENSG00000250945.1","883","30395134","102724210","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr4","127043430","127077762","-","0","0","0","1"
"NONHSAG023387.2","HSALNG0120087","ELH001226","RP11-815J4.1","N.A.","ENSG00000267722.1","884","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr18","12081540","12085267","+","0","0","0","1"
"NONHSAG053626.2","HSALNG0074836","ELH002518","RP11-83J21.3","N.A.","ENSG00000236658.2","885","30395134","105376297","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr9","130933851","130945520","+","0","0","0","1"
"NONHSAG021431.3","HSALNG0115678","ELH001056","RP11-848P1.5","N.A.","ENSG00000264107.2","886","30395134","105371722","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr17","31090787","31095450","-","0","0","0","1"
"NONHSAG000918.2","HSALNG0002264","ELH000185","RP11-84A19.3","N.A.","ENSG00000254545.1","887","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr1","31789130","31791322","+","0","0","0","1"
"NONHSAG022579.3","HSALNG0118330","ELH001167","RP11-855A2.5","N.A.","N.A.","888","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr17","67993880","67996431","-","0","0","0","1"
"NONHSAG020277.2","HSALNG0144818","ELH000993","RP11-863P13.1","N.A.","ENSG00000260162.2","889","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr16","88177289","88178646","+","0","0","0","1"
"NONHSAG020278.2","HSALNG0113480","ELH000994","RP11-863P13.2","N.A.","ENSG00000261816.2","890","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr16","88191486","88193667","-","0","0","0","1"
"NONHSAG020274.2","HSALNG0113465","ELH000992","RP11-863P13.4","N.A.","ENSG00000205037.3","891","30395134","400553","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr16","88088041","88100985","-","0","0","0","1"
"NONHSAG020273.3","HSALNG0113463","ELH000991","RP11-863P13.6","N.A.","ENSG00000260166.5","892","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr16","88087387","88087932","+","0","0","0","1"
"NONHSAG008517.2","HSALNG0084607","ELH000438","RP11-864I4.4","N.A.","ENSG00000257058.2","893","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","62545999","62547699","+","0","0","0","1"
"NONHSAG008726.2","HSALNG0084994","ELH000459","RP11-867G23.2","N.A.","ENSG00000254762.1","894","30395134","105369351","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","66267635","66268129","-","0","0","0","1"
"NONHSAG008728.2","HSALNG0084997","ELH000460","RP11-867G23.4","N.A.","ENSG00000254452.1","895","30395134","107984340","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","66276779","66277492","-","0","0","0","1"
"NONHSAG019439.2","HSALNG0111374","ELH000938","RP11-883G14.4","N.A.","ENSG00000260620.1","896","30395134","107984887","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr16","51054728","51056399","-","0","0","0","1"
"NONHSAG052495.2","HSALNG0071684","ELH002563","RP11-88I18.2","N.A.","ENSG00000233178.8","897","30395134","105376070","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr9","68395693","68406500","-","0","0","0","1"
"NONHSAG022162.2","HSALNG0117261","ELH001131","RP11-893F2.13","N.A.","ENSG00000253730.2","898","30395134","105371818","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr17","50158333","50161276","-","0","0","0","1"
"NONHSAG015723.3","HSALNG0103192","ELH000773","RP11-895M11.3","N.A.","ENSG00000258798.2","899","30395134","105370625","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr14","91418266","91421176","+","0","0","0","1"
"NONHSAG011028.2","HSALNG0090804","ELH000575","RP11-89H19.1","N.A.","ENSG00000205537.2","900","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr12","47882649","47901525","+","0","0","0","1"
"NONHSAG042307.2","HSALNG0046831","ELH002047","RP11-91H12.3","N.A.","ENSG00000250801.3","901","30395134","105377745","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr5","175972611","175985856","+","0","0","0","1"
"NONHSAG042306.2","HSALNG0046826","ELH002046","RP11-91H12.4","N.A.","ENSG00000250820.1","902","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr5","175906939","175958538","-","0","0","0","1"
"NONHSAG032247.3","HSALNG0146997","ELH001672","RP11-93B14.5","SLCO4A1-AS1","ENSG00000232803.1","903","30395134","100127888","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr20","62663019","62666724","-","0","0","0","1"
"NONHSAG007868.2","HSALNG0083187","ELH000399","RP11-945A11.2","N.A.","ENSG00000254861.3","904","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","23761330","23804598","-","0","0","0","1"
"NONHSAG002746.2","HSALNG0006845","ELH000046","RP11-94I2.4","LINC02804","ENSG00000274372.6","905","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr1","148021850","148025931","+","0","0","0","1"
"NONHSAG023579.2","HSALNG0120532","ELH001239","RP11-958F21.3","N.A.","ENSG00000265552.2","906","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr18","25055600","25056760","+","0","0","0","1"
"NONHSAG020107.2","HSALNG0113011","ELH000978","RP11-960L18.1","N.A.","N.A.","907","30395134","105369213","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr16","81738248","81767868","+","0","0","0","1"
"NONHSAG020476.2","HSALNG0113838","ELH001030","RP11-961A15.1","N.A.","ENSG00000262791.1","908","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr17","1725748","1738585","-","0","0","0","1"
"NONHSAG019221.2","HSALNG0110971","ELH000923","RP11-989E6.3","N.A.","ENSG00000214614.3","909","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr16","32885194","32888874","+","0","0","0","1"
"NONHSAG023073.3","HSALNG0119386","ELH001219","RP13-516M14.2","N.A.","ENSG00000264548.1","910","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr17","82214227","82217352","+","0","0","0","1"
"NONHSAG051484.2","HSALNG0069266","ELH002418","RP13-582O9.5","MINCR","ENSG00000253716.9","911","30395134","100507316","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr8","143280161","143281690","-","0","0","0","1"
"NONHSAG023003.3","HSALNG0119279","ELH001213","RP13-766D20.2","N.A.","ENSG00000229848.1","912","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr17","81514047","81527776","+","0","0","0","1"
"NONHSAG012549.2","HSALNG0094583","ELH000531","RP13-941N14.1","KDM2B-DT","ENSG00000256742.2","913","30395134","101928346","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr12","121580792","121593504","+","0","0","0","1"
"NONHSAG031481.3","HSALNG0129249","ELH001641","RP3-322G13.5","LINC01431","ENSG00000232645.8","914","27798563","100505683","[CRISPR delete] Verified by the CRISPR delete experiment. ","Human","N.A.","chr20","23356594","23358116","-","0","0","0","1"
"NONHSAG043657.3","HSALNG0049701","ELH002186","RP3-340B19.3","N.A.","ENSG00000228559.3","915","30395134","101929309","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr6","35544632","35545669","+","0","0","0","1"
"NONHSAG037348.2","HSALNG0032472","ELH001953","RP3-368B9.2","N.A.","ENSG00000250681.1","916","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr4","3633029","3633975","+","0","0","0","1"
"NONHSAG000158.2","HSALNG0000265","ELH000174","RP3-395M20.2","N.A.","ENSG00000224387.1","917","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr1","2492300","2493258","-","0","0","0","1"
"NONHSAG042855.3","HSALNG0047709","ELH002196","RP3-400B16.3","N.A.","ENSG00000237716.3","918","30395134","102724096","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr6","4186624","4188109","-","0","0","0","1"
"NONHSAG042836.3","HSALNG0047687","ELH002191","RP3-406P24.3","N.A.","ENSG00000230648.2","919","30395134","124901245","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr6","4018843","4021215","-","0","0","0","1"
"NONHSAG015417.2","HSALNG0102352","ELH000750","RP3-414A15.2","N.A.","ENSG00000258695.2","920","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr14","73522878","73530610","+","0","0","0","1"
"NONHSAG043855.2","HSALNG0050297","ELH002200","RP3-449H6.1","N.A.","ENSG00000237530.2","921","30395134","105375074","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr6","44525259","44526754","+","0","0","0","1"
"NONHSAG033940.2","HSALNG0135441","ELH001777","RP3-508I15.14","N.A.","ENSG00000225450.1","922","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr22","38739003","38749041","+","0","0","0","1"
"NONHSAG033937.2","HSALNG0135439","ELH001776","RP3-508I15.19","N.A.","ENSG00000230149.2","923","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr22","38734730","38738990","+","0","0","0","1"
"NONHSAG044350.2","HSALNG0051891","ELH002221","RP3-512E2.2","N.A.","ENSG00000226455.1","924","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr6","89950116","89953186","+","0","0","0","1"
"NONHSAG002454.3","HSALNG0006141","ELH000023","RP3-522D1.1","LINC01357","ENSG00000226419.10","925","30395134","105378912","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr1","112850028","112877871","+","0","0","0","1"
"NONHSAG042891.2","HSALNG0047755","ELH002201","RP4-529N6.1","N.A.","ENSG00000205444.4","926","30395134","497048","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr6","4610656","4611304","+","0","0","0","1"
"NONHSAG001724.3","HSALNG0004183","ELH000217","RP4-535B20.1","N.A.","N.A.","927","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr1","65066627","65067737","-","0","0","0","1"
"NONHSAG020260.3","HSALNG0113423","ELH000990","RP4-536B24.4","N.A.","ENSG00000260498.8","928","30395134","102724467","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr16","87773488","87779374","-","0","0","0","1"
"NONHSAG002719.3","HSALNG0006750","ELH000047","RP4-565E6.1","N.A.","ENSG00000227733.13","929","30395134","101927468","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr1","148159213","148228658","-","0","0","0","1"
"NONHSAG031563.3","HSALNG0129452","ELH001642","RP4-610C12.4","LINC01597","ENSG00000205611.6","930","30395134","400841","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr20","30278906","30286537","-","0","0","0","1"
"NONHSAG000863.2","HSALNG0002132","ELH000182","RP4-656G21.1","N.A.","ENSG00000228176.2","931","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr1","29708851","29709547","-","0","0","0","1"
"NONHSAG008056.2","HSALNG0083621","ELH000419","RP4-683L5.1","N.A.","ENSG00000255542.2","932","30395134","128385377","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr11","35419057","35421002","+","0","0","0","1"
"NONHSAG047851.3","HSALNG0058615","ELH002337","RP4-756H11.3","N.A.","ENSG00000226824.9","933","30395134","100996437","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr7","66654538","66669855","+","0","0","0","1"
"NONHSAG058124.1","HSALNG0007012","ELH000052","RP4-790G17.7","N.A.","ENSG00000276110.2","934","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr1","150255095","150257286","-","0","0","0","1"
"NONHSAG048641.2","HSALNG0060909","ELH002251","RP5-1006K12.1","N.A.","ENSG00000233969.3","935","30395134","N.A.","[CRISPR splice] Verified by the CRISPR splice experiment. ","Human","N.A.","chr7","120168345","120186064","+","0","0","0","1"
